temp,Date,Time
29.715,1/15/16,11:45:00 - AM
29.715,1/15/16,03:30:00 - PM
29.715,1/20/16,12:45:00 - PM
29.715,1/20/16,01:00:00 - PM
29.715,1/21/16,11:30:00 - AM
29.715,1/23/16,12:30:00 - PM
29.715,1/25/16,02:15:00 - PM
29.715,1/26/16,09:15:00 - AM
29.715,1/26/16,04:45:00 - PM
29.715,1/27/16,09:45:00 - AM
29.715,1/30/16,01:00:00 - PM
29.715,1/31/16,10:00:00 - AM
29.715,5/2/16,09:30:00 - AM
29.715,6/2/16,05:15:00 - PM
29.715,8/2/16,04:45:00 - PM
29.715,9/2/16,09:00:00 - AM
29.715,10/2/16,05:15:00 - PM
29.715,12/2/16,04:15:00 - PM
29.715,12/2/16,05:45:00 - PM
29.715,12/2/16,06:00:00 - PM
29.715,12/2/16,06:15:00 - PM
29.715,2/13/16,09:00:00 - AM
29.715,2/22/16,09:45:00 - AM
29.715,2/22/16,12:30:00 - PM
29.715,4/3/16,03:30:00 - PM
29.715,8/3/16,05:00:00 - PM
29.715,9/3/16,08:45:00 - AM
29.715,9/3/16,05:45:00 - PM
29.715,10/3/16,09:30:00 - AM
29.715,3/14/16,09:00:00 - AM
29.715,3/14/16,04:45:00 - PM
29.715,3/15/16,09:00:00 - AM
29.715,3/16/16,05:15:00 - PM
29.715,3/16/16,05:30:00 - PM
29.715,3/19/16,07:45:00 - AM
29.715,3/21/16,09:00:00 - PM
29.715,3/21/16,09:15:00 - PM
29.715,3/21/16,09:30:00 - PM
29.715,3/22/16,05:30:00 - PM
29.715,3/24/16,08:45:00 - AM
29.715,3/25/16,08:00:00 - AM
29.715,3/25/16,06:45:00 - PM
29.715,3/26/16,06:45:00 - PM
29.715,3/26/16,09:45:00 - PM
29.715,3/26/16,11:15:00 - PM
29.715,3/26/16,11:30:00 - PM
29.715,3/26/16,11:45:00 - PM
29.715,3/27/16,08:15:00 - PM
29.715,3/28/16,11:45:00 - PM
29.715,3/29/16,12:00:00 - AM
29.715,3/29/16,12:15:00 - AM
29.715,3/29/16,08:45:00 - PM
29.715,1/4/16,08:45:00 - AM
29.715,2/4/16,05:30:00 - PM
29.715,3/4/16,01:15:00 - PM
29.715,3/4/16,01:30:00 - PM
29.715,3/4/16,03:15:00 - PM
29.715,5/4/16,07:00:00 - PM
29.715,5/4/16,07:45:00 - PM
29.715,7/4/16,03:15:00 - AM
29.715,7/4/16,03:30:00 - AM
29.715,7/4/16,07:45:00 - AM
29.715,7/4/16,08:00:00 - PM
29.715,8/4/16,08:15:00 - AM
29.715,8/4/16,10:15:00 - PM
29.715,8/4/16,10:45:00 - PM
29.715,9/4/16,12:45:00 - AM
29.715,9/4/16,01:00:00 - AM
29.715,9/4/16,10:00:00 - PM
29.715,9/4/16,10:15:00 - PM
29.715,9/4/16,10:30:00 - PM
29.715,9/4/16,10:45:00 - PM
29.715,9/4/16,11:30:00 - PM
29.715,9/4/16,11:45:00 - PM
29.715,10/4/16,01:00:00 - AM
29.715,10/4/16,01:15:00 - AM
29.715,12/4/16,06:30:00 - PM
29.715,12/4/16,06:45:00 - PM
29.715,4/16/16,03:00:00 - PM
29.715,4/16/16,03:15:00 - PM
29.715,4/16/16,03:30:00 - PM
29.715,4/17/16,01:00:00 - PM
29.715,4/20/16,01:15:00 - PM
29.715,4/20/16,01:30:00 - PM
29.715,4/20/16,02:30:00 - PM
29.715,4/26/16,04:30:00 - PM
29.715,4/26/16,05:00:00 - PM
29.715,4/26/16,07:15:00 - PM
29.715,4/27/16,10:30:00 - AM
29.715,1/5/16,06:30:00 - PM
29.715,5/5/16,03:45:00 - PM
29.715,8/5/16,01:15:00 - PM
29.715,10/5/16,01:45:00 - PM
29.715,10/5/16,02:00:00 - PM
29.765,12/15/15,01:00:00 - PM
29.765,12/18/15,03:45:00 - PM
29.765,12/19/15,12:45:00 - PM
29.765,12/19/15,01:00:00 - PM
29.765,12/27/15,11:00:00 - AM
29.765,12/27/15,11:45:00 - AM
29.765,12/27/15,12:45:00 - PM
29.765,12/27/15,03:30:00 - PM
29.765,12/28/15,02:30:00 - PM
29.765,12/29/15,02:30:00 - PM
29.765,2/1/16,02:15:00 - PM
29.765,3/1/16,01:00:00 - PM
29.765,3/1/16,02:30:00 - PM
29.765,10/1/16,12:30:00 - PM
29.765,10/1/16,03:45:00 - PM
29.765,11/1/16,02:15:00 - PM
29.765,12/1/16,02:00:00 - PM
29.765,1/13/16,10:15:00 - AM
29.765,1/14/16,09:30:00 - AM
29.765,1/16/16,09:30:00 - AM
29.765,1/16/16,09:45:00 - AM
29.765,1/21/16,12:45:00 - PM
29.765,1/21/16,01:15:00 - PM
29.765,1/23/16,11:00:00 - AM
29.765,1/25/16,11:45:00 - AM
29.765,2/2/16,03:45:00 - PM
29.765,3/2/16,04:15:00 - PM
29.765,5/2/16,10:30:00 - AM
29.765,8/2/16,04:30:00 - PM
29.765,9/2/16,05:00:00 - PM
29.765,11/2/16,08:30:00 - AM
29.765,11/2/16,05:45:00 - PM
29.765,2/13/16,06:00:00 - PM
29.765,2/22/16,11:00:00 - AM
29.765,2/22/16,12:45:00 - PM
29.765,5/3/16,10:30:00 - AM
29.765,5/3/16,11:00:00 - AM
29.765,5/3/16,12:00:00 - PM
29.765,7/3/16,09:30:00 - AM
29.765,8/3/16,10:30:00 - AM
29.765,3/15/16,04:45:00 - PM
29.765,3/22/16,05:15:00 - PM
29.765,3/23/16,05:15:00 - PM
29.765,3/25/16,08:15:00 - AM
29.765,3/25/16,06:30:00 - PM
29.765,3/26/16,08:15:00 - AM
29.765,3/26/16,06:30:00 - PM
29.765,3/26/16,10:00:00 - PM
29.765,3/26/16,10:15:00 - PM
29.765,3/26/16,10:30:00 - PM
29.765,3/28/16,10:30:00 - PM
29.765,3/28/16,10:45:00 - PM
29.765,3/28/16,11:00:00 - PM
29.765,3/29/16,07:45:00 - AM
29.765,3/31/16,11:45:00 - AM
29.765,2/4/16,05:15:00 - PM
29.765,2/4/16,09:30:00 - PM
29.765,3/4/16,02:00:00 - PM
29.765,3/4/16,02:30:00 - PM
29.765,4/4/16,06:00:00 - PM
29.765,5/4/16,06:45:00 - PM
29.765,7/4/16,02:30:00 - AM
29.765,7/4/16,02:45:00 - AM
29.765,7/4/16,03:00:00 - AM
29.765,8/4/16,09:15:00 - PM
29.765,8/4/16,09:30:00 - PM
29.765,10/4/16,07:45:00 - PM
29.765,11/4/16,08:15:00 - AM
29.765,11/4/16,07:00:00 - PM
29.765,4/14/16,08:30:00 - AM
29.765,4/15/16,05:15:00 - PM
29.765,4/16/16,02:00:00 - PM
29.765,4/16/16,02:45:00 - PM
29.765,4/20/16,02:15:00 - PM
29.765,4/26/16,07:00:00 - PM
29.765,1/5/16,12:30:00 - PM
29.765,2/5/16,05:00:00 - PM
29.765,4/5/16,12:00:00 - PM
29.765,9/5/16,12:15:00 - PM
29.765,9/5/16,02:00:00 - PM
29.765,10/5/16,02:15:00 - PM
29.815,9/12/15,09:15:00 - AM
29.815,12/17/15,11:30:00 - AM
29.815,12/27/15,12:00:00 - PM
29.815,12/28/15,10:15:00 - AM
29.815,12/28/15,12:30:00 - PM
29.815,12/31/15,12:30:00 - PM
29.815,2/1/16,02:00:00 - PM
29.815,11/1/16,11:45:00 - AM
29.815,12/1/16,01:30:00 - PM
29.815,1/13/16,10:30:00 - AM
29.815,1/14/16,02:30:00 - PM
29.815,1/15/16,03:15:00 - PM
29.815,1/16/16,02:30:00 - PM
29.815,1/21/16,11:45:00 - AM
29.815,1/21/16,12:30:00 - PM
29.815,1/23/16,10:30:00 - AM
29.815,1/23/16,10:45:00 - AM
29.815,1/23/16,11:15:00 - AM
29.815,1/23/16,11:45:00 - AM
29.815,1/23/16,12:45:00 - PM
29.815,1/30/16,10:15:00 - AM
29.815,1/30/16,12:00:00 - PM
29.815,2/2/16,09:30:00 - AM
29.815,2/2/16,03:15:00 - PM
29.815,6/2/16,05:00:00 - PM
29.815,8/2/16,04:15:00 - PM
29.815,9/2/16,04:45:00 - PM
29.815,10/2/16,09:15:00 - AM
29.815,10/2/16,05:00:00 - PM
29.815,11/2/16,04:15:00 - PM
29.815,12/2/16,04:00:00 - PM
29.815,2/13/16,05:45:00 - PM
29.815,2/22/16,01:15:00 - PM
29.815,2/22/16,02:45:00 - PM
29.815,2/23/16,11:15:00 - AM
29.815,8/3/16,11:15:00 - AM
29.815,8/3/16,04:45:00 - PM
29.815,9/3/16,05:30:00 - PM
29.815,12/3/16,09:15:00 - AM
29.815,3/14/16,04:30:00 - PM
29.815,3/16/16,04:30:00 - PM
29.815,3/17/16,08:15:00 - AM
29.815,3/18/16,08:30:00 - AM
29.815,3/20/16,08:15:00 - PM
29.815,3/23/16,02:30:00 - PM
29.815,3/23/16,02:45:00 - PM
29.815,3/23/16,05:00:00 - PM
29.815,3/25/16,08:30:00 - AM
29.815,3/25/16,06:15:00 - PM
29.815,3/27/16,07:45:00 - PM
29.815,3/28/16,10:00:00 - PM
29.815,3/30/16,07:45:00 - AM
29.815,1/4/16,09:30:00 - AM
29.815,1/4/16,12:45:00 - PM
29.815,2/4/16,08:30:00 - AM
29.815,5/4/16,06:30:00 - PM
29.815,6/4/16,08:30:00 - AM
29.815,7/4/16,01:30:00 - AM
29.815,8/4/16,08:45:00 - PM
29.815,9/4/16,09:00:00 - PM
29.815,10/4/16,08:00:00 - AM
29.815,4/13/16,09:15:00 - PM
29.815,4/15/16,09:15:00 - AM
29.815,4/16/16,01:00:00 - PM
29.815,4/20/16,02:00:00 - PM
29.815,4/25/16,11:45:00 - AM
29.815,4/25/16,02:30:00 - PM
29.815,4/26/16,06:45:00 - PM
29.815,1/5/16,12:45:00 - PM
29.815,2/5/16,11:30:00 - AM
29.815,4/5/16,11:45:00 - AM
29.815,5/5/16,03:30:00 - PM
29.815,7/5/16,11:45:00 - AM
29.815,7/5/16,01:45:00 - PM
29.815,10/5/16,03:00:00 - PM
29.865,12/15/15,12:00:00 - PM
29.865,12/15/15,12:45:00 - PM
29.865,12/17/15,11:45:00 - AM
29.865,12/17/15,01:30:00 - PM
29.865,12/17/15,02:30:00 - PM
29.865,12/27/15,01:00:00 - PM
29.865,12/27/15,03:15:00 - PM
29.865,12/30/15,10:00:00 - AM
29.865,12/31/15,11:45:00 - AM
29.865,1/1/16,02:15:00 - PM
29.865,1/1/16,02:45:00 - PM
29.865,11/1/16,02:00:00 - PM
29.865,1/14/16,02:15:00 - PM
29.865,1/15/16,10:15:00 - AM
29.865,1/15/16,12:30:00 - PM
29.865,1/16/16,10:15:00 - AM
29.865,1/25/16,12:00:00 - PM
29.865,1/25/16,01:45:00 - PM
29.865,1/26/16,09:30:00 - AM
29.865,1/27/16,10:15:00 - AM
29.865,1/27/16,03:45:00 - PM
29.865,1/30/16,12:45:00 - PM
29.865,2/2/16,11:15:00 - AM
29.865,2/2/16,11:45:00 - AM
29.865,2/2/16,02:45:00 - PM
29.865,2/2/16,03:00:00 - PM
29.865,3/2/16,09:00:00 - AM
29.865,3/2/16,03:30:00 - PM
29.865,4/2/16,09:00:00 - AM
29.865,5/2/16,11:00:00 - AM
29.865,5/2/16,11:30:00 - AM
29.865,5/2/16,03:30:00 - PM
29.865,7/2/16,04:15:00 - PM
29.865,8/2/16,03:15:00 - PM
29.865,8/2/16,03:30:00 - PM
29.865,8/2/16,03:45:00 - PM
29.865,8/2/16,04:00:00 - PM
29.865,10/2/16,04:45:00 - PM
29.865,11/2/16,08:45:00 - AM
29.865,11/2/16,04:30:00 - PM
29.865,11/2/16,04:45:00 - PM
29.865,7/3/16,09:45:00 - AM
29.865,7/3/16,03:45:00 - PM
29.865,7/3/16,04:00:00 - PM
29.865,9/3/16,09:00:00 - AM
29.865,10/3/16,09:45:00 - AM
29.865,3/13/16,05:15:00 - PM
29.865,3/16/16,04:15:00 - PM
29.865,3/18/16,06:15:00 - PM
29.865,3/20/16,08:00:00 - PM
29.865,3/21/16,06:45:00 - PM
29.865,3/22/16,08:45:00 - AM
29.865,3/23/16,08:15:00 - AM
29.865,3/23/16,03:30:00 - PM
29.865,3/23/16,03:45:00 - PM
29.865,3/23/16,04:15:00 - PM
29.865,3/23/16,04:45:00 - PM
29.865,3/26/16,06:15:00 - PM
29.865,3/28/16,09:45:00 - PM
29.865,3/29/16,08:00:00 - AM
29.865,3/30/16,07:45:00 - PM
29.865,1/4/16,12:15:00 - PM
29.865,1/4/16,12:30:00 - PM
29.865,2/4/16,05:00:00 - PM
29.865,5/4/16,08:30:00 - AM
29.865,7/4/16,12:00:00 - AM
29.865,7/4/16,08:00:00 - AM
29.865,7/4/16,07:30:00 - PM
29.865,8/4/16,08:30:00 - PM
29.865,9/4/16,08:15:00 - PM
29.865,9/4/16,08:30:00 - PM
29.865,9/4/16,08:45:00 - PM
29.865,4/13/16,08:15:00 - AM
29.865,4/13/16,09:00:00 - PM
29.865,4/17/16,12:30:00 - PM
29.865,4/25/16,12:00:00 - PM
29.865,4/26/16,10:30:00 - AM
29.865,4/26/16,04:15:00 - PM
29.865,4/26/16,05:30:00 - PM
29.865,4/26/16,06:30:00 - PM
29.865,4/5/16,12:30:00 - PM
29.865,4/5/16,04:30:00 - PM
29.865,5/5/16,12:15:00 - PM
29.865,7/5/16,01:15:00 - PM
29.865,7/5/16,01:30:00 - PM
29.865,9/5/16,01:30:00 - PM
29.916,12/18/15,03:15:00 - PM
29.916,12/28/15,09:45:00 - AM
29.916,12/28/15,10:00:00 - AM
29.916,12/28/15,11:00:00 - AM
29.916,12/29/15,12:15:00 - PM
29.916,12/29/15,12:30:00 - PM
29.916,12/31/15,12:15:00 - PM
29.916,2/1/16,01:45:00 - PM
29.916,3/1/16,01:15:00 - PM
29.916,3/1/16,02:00:00 - PM
29.916,10/1/16,12:45:00 - PM
29.916,10/1/16,02:00:00 - PM
29.916,11/1/16,12:00:00 - PM
29.916,1/13/16,10:45:00 - AM
29.916,1/13/16,11:15:00 - AM
29.916,1/15/16,10:00:00 - AM
29.916,1/15/16,12:45:00 - PM
29.916,1/15/16,03:00:00 - PM
29.916,1/16/16,10:30:00 - AM
29.916,1/16/16,10:45:00 - AM
29.916,1/21/16,01:00:00 - PM
29.916,1/23/16,10:15:00 - AM
29.916,1/25/16,01:30:00 - PM
29.916,2/2/16,10:00:00 - AM
29.916,2/2/16,10:30:00 - AM
29.916,2/2/16,02:30:00 - PM
29.916,3/2/16,03:15:00 - PM
29.916,5/2/16,09:45:00 - AM
29.916,5/2/16,01:30:00 - PM
29.916,5/2/16,01:45:00 - PM
29.916,5/2/16,02:15:00 - PM
29.916,5/2/16,02:45:00 - PM
29.916,6/2/16,09:30:00 - AM
29.916,6/2/16,09:45:00 - AM
29.916,7/2/16,09:45:00 - AM
29.916,9/2/16,04:30:00 - PM
29.916,10/2/16,04:30:00 - PM
29.916,2/14/16,09:30:00 - AM
29.916,2/22/16,10:30:00 - AM
29.916,6/3/16,03:30:00 - PM
29.916,7/3/16,11:30:00 - AM
29.916,7/3/16,03:30:00 - PM
29.916,10/3/16,12:00:00 - PM
29.916,10/3/16,02:00:00 - PM
29.916,3/13/16,09:15:00 - AM
29.916,3/13/16,04:45:00 - PM
29.916,3/15/16,03:30:00 - PM
29.916,3/15/16,03:45:00 - PM
29.916,3/15/16,04:00:00 - PM
29.916,3/16/16,08:45:00 - AM
29.916,3/17/16,04:30:00 - PM
29.916,3/18/16,06:00:00 - PM
29.916,3/20/16,07:45:00 - PM
29.916,3/21/16,08:00:00 - AM
29.916,3/22/16,08:15:00 - AM
29.916,3/22/16,04:45:00 - PM
29.916,3/23/16,09:15:00 - AM
29.916,3/23/16,02:00:00 - PM
29.916,3/23/16,03:15:00 - PM
29.916,3/24/16,04:30:00 - PM
29.916,3/25/16,05:45:00 - PM
29.916,3/27/16,07:15:00 - PM
29.916,3/29/16,07:30:00 - PM
29.916,3/30/16,08:00:00 - AM
29.916,3/30/16,07:30:00 - PM
29.916,4/4/16,08:45:00 - AM
29.916,5/4/16,06:00:00 - PM
29.916,9/4/16,07:45:00 - PM
29.916,4/13/16,08:45:00 - PM
29.916,4/16/16,12:15:00 - PM
29.916,4/25/16,12:30:00 - PM
29.916,4/25/16,01:30:00 - PM
29.916,4/25/16,02:00:00 - PM
29.916,4/26/16,10:45:00 - AM
29.916,4/26/16,06:15:00 - PM
29.916,4/27/16,04:15:00 - PM
29.916,5/5/16,03:15:00 - PM
29.941,12/15/15,12:30:00 - PM
29.941,12/18/15,12:00:00 - PM
29.941,12/28/15,12:15:00 - PM
29.941,12/29/15,10:15:00 - AM
29.941,12/29/15,12:45:00 - PM
29.941,12/29/15,01:30:00 - PM
29.941,12/29/15,02:00:00 - PM
29.941,12/30/15,10:45:00 - AM
29.941,12/30/15,11:00:00 - AM
29.941,3/1/16,01:30:00 - PM
29.941,1/13/16,11:30:00 - AM
29.941,1/14/16,02:00:00 - PM
29.941,1/15/16,09:45:00 - AM
29.941,1/15/16,02:00:00 - PM
29.941,1/19/16,12:45:00 - PM
29.941,1/23/16,11:30:00 - AM
29.941,1/26/16,09:45:00 - AM
29.941,1/27/16,10:30:00 - AM
29.941,1/27/16,10:45:00 - AM
29.941,2/2/16,10:45:00 - AM
29.941,2/2/16,12:00:00 - PM
29.941,3/2/16,02:30:00 - PM
29.941,5/2/16,10:00:00 - AM
29.941,6/2/16,10:15:00 - AM
29.941,6/2/16,11:30:00 - AM
29.941,6/2/16,04:45:00 - PM
29.941,8/2/16,11:45:00 - AM
29.941,10/2/16,09:00:00 - AM
29.941,10/2/16,09:30:00 - AM
29.941,11/2/16,04:00:00 - PM
29.941,2/22/16,02:15:00 - PM
29.941,2/22/16,02:30:00 - PM
29.941,7/3/16,11:45:00 - AM
29.941,7/3/16,12:00:00 - PM
29.941,9/3/16,04:15:00 - PM
29.941,10/3/16,02:15:00 - PM
29.941,10/3/16,03:00:00 - PM
29.941,3/14/16,04:15:00 - PM
29.941,3/16/16,04:00:00 - PM
29.941,3/19/16,05:45:00 - PM
29.941,3/21/16,06:30:00 - PM
29.941,3/22/16,08:30:00 - AM
29.941,3/23/16,08:30:00 - AM
29.941,3/23/16,11:45:00 - AM
29.941,3/23/16,12:00:00 - PM
29.941,3/24/16,09:15:00 - AM
29.941,3/24/16,04:15:00 - PM
29.941,3/25/16,05:30:00 - PM
29.941,3/26/16,08:30:00 - AM
29.941,3/27/16,07:00:00 - PM
29.941,3/28/16,09:00:00 - AM
29.941,3/28/16,09:15:00 - PM
29.941,3/30/16,07:15:00 - PM
29.941,1/4/16,12:00:00 - PM
29.941,2/4/16,04:45:00 - PM
29.941,6/4/16,08:30:00 - PM
29.941,6/4/16,11:45:00 - PM
29.941,7/4/16,07:15:00 - PM
29.941,8/4/16,08:00:00 - PM
29.941,9/4/16,07:30:00 - PM
29.941,11/4/16,06:15:00 - PM
29.941,12/4/16,09:00:00 - AM
29.941,12/4/16,05:15:00 - PM
29.941,4/13/16,08:30:00 - PM
29.941,4/14/16,05:00:00 - PM
29.941,4/15/16,04:45:00 - PM
29.941,4/16/16,12:00:00 - PM
29.941,4/16/16,12:45:00 - PM
29.941,4/17/16,10:30:00 - AM
29.941,4/17/16,12:00:00 - PM
29.941,4/25/16,01:45:00 - PM
29.941,4/26/16,05:45:00 - PM
29.941,4/26/16,06:00:00 - PM
29.941,1/5/16,01:00:00 - PM
29.941,1/5/16,05:30:00 - PM
29.941,7/5/16,12:00:00 - PM
29.941,7/5/16,01:00:00 - PM
29.941,9/5/16,12:30:00 - PM
29.941,9/5/16,01:15:00 - PM
29.966,12/17/15,02:15:00 - PM
29.966,12/18/15,03:00:00 - PM
29.966,12/27/15,01:15:00 - PM
29.966,12/27/15,03:00:00 - PM
29.966,12/28/15,12:00:00 - PM
29.966,12/29/15,11:30:00 - AM
29.966,10/1/16,01:15:00 - PM
29.966,11/1/16,01:45:00 - PM
29.966,1/15/16,02:15:00 - PM
29.966,1/15/16,02:45:00 - PM
29.966,1/16/16,11:00:00 - AM
29.966,1/16/16,02:15:00 - PM
29.966,1/19/16,12:15:00 - PM
29.966,1/19/16,01:00:00 - PM
29.966,1/21/16,12:00:00 - PM
29.966,1/22/16,12:30:00 - PM
29.966,1/23/16,01:00:00 - PM
29.966,1/25/16,12:15:00 - PM
29.966,1/30/16,12:30:00 - PM
29.966,2/2/16,02:15:00 - PM
29.966,4/2/16,05:00:00 - PM
29.966,5/2/16,10:45:00 - AM
29.966,5/2/16,11:45:00 - AM
29.966,5/2/16,12:15:00 - PM
29.966,5/2/16,02:00:00 - PM
29.966,6/2/16,11:00:00 - AM
29.966,7/2/16,04:00:00 - PM
29.966,8/2/16,03:00:00 - PM
29.966,9/2/16,09:30:00 - AM
29.966,2/13/16,09:30:00 - AM
29.966,2/13/16,03:15:00 - PM
29.966,2/13/16,03:45:00 - PM
29.966,2/13/16,05:15:00 - PM
29.966,6/3/16,11:15:00 - AM
29.966,6/3/16,11:30:00 - AM
29.966,7/3/16,10:30:00 - AM
29.966,7/3/16,11:15:00 - AM
29.966,7/3/16,12:30:00 - PM
29.966,7/3/16,12:45:00 - PM
29.966,7/3/16,03:15:00 - PM
29.966,8/3/16,11:45:00 - AM
29.966,8/3/16,04:15:00 - PM
29.966,10/3/16,11:45:00 - AM
29.966,10/3/16,12:15:00 - PM
29.966,10/3/16,01:30:00 - PM
29.966,10/3/16,03:15:00 - PM
29.966,12/3/16,04:15:00 - PM
29.966,12/3/16,04:30:00 - PM
29.966,3/15/16,03:15:00 - PM
29.966,3/16/16,03:45:00 - PM
29.966,3/17/16,08:30:00 - AM
29.966,3/18/16,05:45:00 - PM
29.966,3/22/16,04:30:00 - PM
29.966,3/23/16,11:00:00 - AM
29.966,3/23/16,11:15:00 - AM
29.966,3/23/16,01:45:00 - PM
29.966,3/24/16,09:45:00 - AM
29.966,3/24/16,04:00:00 - PM
29.966,3/25/16,08:45:00 - AM
29.966,3/26/16,06:00:00 - PM
29.966,3/27/16,06:45:00 - PM
29.966,3/29/16,07:15:00 - PM
29.966,3/30/16,07:00:00 - PM
29.966,3/31/16,06:30:00 - PM
29.966,1/4/16,09:45:00 - AM
29.966,6/4/16,08:45:00 - AM
29.966,6/4/16,08:15:00 - PM
29.966,6/4/16,08:45:00 - PM
29.966,6/4/16,09:00:00 - PM
29.966,6/4/16,09:15:00 - PM
29.966,6/4/16,09:30:00 - PM
29.966,6/4/16,09:45:00 - PM
29.966,8/4/16,07:45:00 - PM
29.966,9/4/16,07:00:00 - PM
29.966,9/4/16,07:15:00 - PM
29.966,11/4/16,08:30:00 - AM
29.966,4/16/16,12:30:00 - PM
29.966,4/17/16,11:00:00 - AM
29.966,4/17/16,11:30:00 - AM
29.966,4/25/16,12:45:00 - PM
29.966,4/25/16,01:00:00 - PM
29.966,2/5/16,11:45:00 - AM
29.966,2/5/16,12:00:00 - PM
29.966,4/5/16,04:15:00 - PM
29.991,12/15/15,12:15:00 - PM
29.991,12/17/15,01:45:00 - PM
29.991,12/30/15,10:15:00 - AM
29.991,2/1/16,01:30:00 - PM
29.991,10/1/16,01:45:00 - PM
29.991,11/1/16,12:15:00 - PM
29.991,1/13/16,11:00:00 - AM
29.991,1/15/16,01:45:00 - PM
29.991,1/15/16,02:30:00 - PM
29.991,1/25/16,12:30:00 - PM
29.991,1/25/16,02:00:00 - PM
29.991,2/2/16,12:15:00 - PM
29.991,2/2/16,01:45:00 - PM
29.991,2/2/16,02:00:00 - PM
29.991,6/2/16,11:15:00 - AM
29.991,7/2/16,10:00:00 - AM
29.991,7/2/16,10:15:00 - AM
29.991,8/2/16,01:00:00 - PM
29.991,10/2/16,04:15:00 - PM
29.991,12/2/16,08:45:00 - AM
29.991,2/13/16,03:30:00 - PM
29.991,2/13/16,04:45:00 - PM
29.991,2/13/16,05:00:00 - PM
29.991,6/3/16,10:00:00 - AM
29.991,6/3/16,12:15:00 - PM
29.991,7/3/16,12:15:00 - PM
29.991,7/3/16,02:15:00 - PM
29.991,7/3/16,03:00:00 - PM
29.991,9/3/16,09:15:00 - AM
29.991,10/3/16,02:45:00 - PM
29.991,12/3/16,10:45:00 - AM
29.991,3/13/16,04:30:00 - PM
29.991,3/14/16,09:15:00 - AM
29.991,3/23/16,10:45:00 - AM
29.991,3/23/16,11:30:00 - AM
29.991,3/24/16,02:45:00 - PM
29.991,3/27/16,06:30:00 - PM
29.991,3/30/16,06:45:00 - PM
29.991,1/4/16,11:45:00 - AM
29.991,2/4/16,04:15:00 - PM
29.991,2/4/16,04:30:00 - PM
29.991,6/4/16,11:30:00 - PM
29.991,7/4/16,08:15:00 - AM
29.991,9/4/16,08:45:00 - AM
29.991,9/4/16,06:45:00 - PM
29.991,10/4/16,08:15:00 - AM
29.991,10/4/16,07:00:00 - PM
29.991,4/13/16,08:15:00 - PM
29.991,4/14/16,08:45:00 - AM
29.991,4/26/16,11:00:00 - AM
29.991,4/27/16,04:00:00 - PM
29.991,1/5/16,05:00:00 - PM
29.991,1/5/16,05:15:00 - PM
29.991,2/5/16,12:15:00 - PM
29.991,5/5/16,12:30:00 - PM
30.016,12/17/15,01:15:00 - PM
30.016,12/27/15,12:15:00 - PM
30.016,12/27/15,01:30:00 - PM
30.016,12/27/15,01:45:00 - PM
30.016,12/29/15,01:00:00 - PM
30.016,12/30/15,10:30:00 - AM
30.016,12/30/15,03:30:00 - PM
30.016,1/1/16,02:30:00 - PM
30.016,10/1/16,01:30:00 - PM
30.016,11/1/16,12:30:00 - PM
30.016,11/1/16,12:45:00 - PM
30.016,1/13/16,02:30:00 - PM
30.016,1/14/16,10:00:00 - AM
30.016,1/14/16,01:45:00 - PM
30.016,1/16/16,11:15:00 - AM
30.016,1/16/16,02:00:00 - PM
30.016,1/21/16,12:15:00 - PM
30.016,1/25/16,12:45:00 - PM
30.016,1/26/16,11:00:00 - AM
30.016,3/2/16,09:15:00 - AM
30.016,5/2/16,12:00:00 - PM
30.016,6/2/16,10:30:00 - AM
30.016,6/2/16,11:45:00 - AM
30.016,7/2/16,03:45:00 - PM
30.016,8/2/16,09:30:00 - AM
30.016,8/2/16,11:00:00 - AM
30.016,8/2/16,12:00:00 - PM
30.016,8/2/16,12:45:00 - PM
30.016,8/2/16,01:30:00 - PM
30.016,9/2/16,04:15:00 - PM
30.016,10/2/16,09:45:00 - AM
30.016,12/2/16,03:45:00 - PM
30.016,2/13/16,09:45:00 - AM
30.016,6/3/16,09:45:00 - AM
30.016,6/3/16,11:00:00 - AM
30.016,6/3/16,11:45:00 - AM
30.016,7/3/16,10:45:00 - AM
30.016,7/3/16,02:00:00 - PM
30.016,7/3/16,02:45:00 - PM
30.016,8/3/16,09:45:00 - AM
30.016,8/3/16,12:00:00 - PM
30.016,8/3/16,04:00:00 - PM
30.016,9/3/16,12:15:00 - PM
30.016,9/3/16,12:30:00 - PM
30.016,9/3/16,04:00:00 - PM
30.016,10/3/16,02:30:00 - PM
30.016,12/3/16,10:15:00 - AM
30.016,12/3/16,10:30:00 - AM
30.016,3/15/16,03:00:00 - PM
30.016,3/18/16,05:30:00 - PM
30.016,3/19/16,05:30:00 - PM
30.016,3/23/16,09:30:00 - AM
30.016,3/23/16,12:15:00 - PM
30.016,3/24/16,12:15:00 - PM
30.016,3/24/16,02:30:00 - PM
30.016,3/24/16,03:00:00 - PM
30.016,3/24/16,03:30:00 - PM
30.016,3/24/16,03:45:00 - PM
30.016,3/25/16,05:15:00 - PM
30.016,3/27/16,06:15:00 - PM
30.016,3/28/16,09:00:00 - PM
30.016,3/29/16,08:15:00 - AM
30.016,3/29/16,07:00:00 - PM
30.016,1/4/16,10:00:00 - AM
30.016,4/4/16,05:30:00 - PM
30.016,5/4/16,05:45:00 - PM
30.016,6/4/16,10:00:00 - PM
30.016,8/4/16,08:30:00 - AM
